K = 2
0.0001 0.00048829 99
0.0006 0.000396882 141
0.0011 0.00036418 158
0.0016 0.000327986 228
0.0021 0.000294668 231
0.0026 0.000305772 444
0.0031 0.000330359 339
0.0036 0.000346131 460
0.0041 0.000395922 421
0.0046 0.000442475 367
0.0051 0.000473264 256
0.0056 0.000539605 234
0.0061 0.000581844 204
0.0066 0.000649375 202
0.0071 0.000760187 134
0.0076 0.00082219 128
0.0081 0.00107275 101
0.0086 0.00111081 82
0.0091 0.00126011 66
0.0096 0.0015351 56
0.0101 0.00191575 54
0.0106 0.00221052 46

K = 3
0.0001 0.00039343 94
0.0006 0.00031052 144
0.0011 0.000272515 182
0.0016 0.00023404 337
0.0021 0.000226073 759
0.0026 0.000230406 2162
0.0031 0.00025035 3878
0.0036 0.000279264 6578
0.0041 0.000309896 2098
0.0046 0.000332072 1491
0.0051 0.000361866 1096
0.0056 0.000400255 467
0.0061 0.000444595 245
0.0066 0.000510807 149
0.0071 0.000603766 125
0.0076 0.000693224 115
0.0081 0.000787679 98
0.0086 0.000925437 63
0.0091 0.00104153 55
0.0096 0.00122985 53
0.0101 0.00160237 55
0.0106 0.00221052 46

K = 4
0.0001 0.000305005 74
0.0006 0.000261826 163
0.0011 0.000237173 319
0.0016 0.000201404 549
0.0021 0.000193136 1868
0.0026 0.000194049 11904
0.0031 0.000206541 17451
0.0036 0.000228497 19696
0.0041 0.000255187 17350
0.0046 0.000281795 7458
0.0051 0.000313737 1951
0.0056 0.000344525 1153
0.0061 0.000393851 325
0.0066 0.00044781 145
0.0071 0.000527192 129
0.0076 0.000597019 104
0.0081 0.0007024 91
0.0086 0.000826439 92
0.0091 0.00097808 53
0.0096 0.00113481 52
0.0101 0.00147967 50
0.0106 0.00221052 46

K = 5
0.0001 0.000276858 80
0.0006 0.00023667 180
0.0011 0.00020798 387
0.0016 0.000181889 1847
0.0021 0.00017423 5689
0.0026 0.00017878 24287
0.0031 0.000186174 55211
0.0036 0.000202817 49260
0.0041 0.000225889 32353
0.0046 0.000256057 16882
0.0051 0.000282418 5372
0.0056 0.000313932 1248
0.0061 0.000355902 343
0.0066 0.000409656 146
0.0071 0.000480276 117
0.0076 0.000564248 111
0.0081 0.000654373 100
0.0086 0.000774367 71
0.0091 0.000921096 52
0.0096 0.00113465 57
0.0101 0.00147967 46
0.0106 0.00221052 46

K = 6
0.0001 0.000258287 72
0.0006 0.000217766 235
0.0011 0.000189995 387
0.0016 0.000168915 2561
0.0021 0.000157331 7857
0.0026 0.00016216 47971
0.0031 0.000171799 96960
0.0036 0.000185248 87019
0.0041 0.000206019 49743
0.0046 0.000234438 26343
0.0051 0.000262043 7874
0.0056 0.000292884 1815
0.0061 0.000333458 322
0.0066 0.000390316 184
0.0071 0.000456091 114
0.0076 0.000537642 101
0.0081 0.000632793 77
0.0086 0.000755563 57
0.0091 0.000914771 52
0.0096 0.00113465 50
0.0101 0.00147967 47
0.0106 0.00221052 48

K = 7
0.0001 0.000248824 52
0.0006 0.000204225 154
0.0011 0.000178185 436
0.0016 0.000159977 2424
0.0021 0.000148577 7910
0.0026 0.000151709 39890
0.0031 0.000161119 105549
0.0036 0.00017326 90437
0.0041 0.000193304 46733
0.0046 0.000219137 28230
0.0051 0.000247145 6503
0.0056 0.000279024 1338
0.0061 0.000322918 375
0.0066 0.000376278 166
0.0071 0.000443507 121
0.0076 0.000520131 92
0.0081 0.00061535 75
0.0086 0.000742698 61
0.0091 0.000912726 52
0.0096 0.00113465 47
0.0101 0.00147967 45
0.0106 0.00221052 45

K = 8
0.0001 0.000246718 62
0.0006 0.000197282 151
0.0011 0.00017161 591
0.0016 0.000153164 3215
0.0021 0.000142862 14252
0.0026 0.000144463 33926
0.0031 0.000151947 67147
0.0036 0.000165448 80402
0.0041 0.000185002 36705
0.0046 0.000208549 17156
0.0051 0.000238566 8160
0.0056 0.000270904 1560
0.0061 0.000313517 377
0.0066 0.000366549 187
0.0071 0.000429819 105
0.0076 0.000506357 74
0.0081 0.00060215 53
0.0086 0.000737601 53
0.0091 0.000912726 51
0.0096 0.00113465 50
0.0101 0.00147967 45
0.0106 0.00221052 45

K = 9
0.0001 0.000245286 58
0.0006 0.000191123 157
0.0011 0.000165212 345
0.0016 0.000148071 2793
0.0021 0.000136723 4471
0.0026 0.000139896 41764
0.0031 0.000146779 54713
0.0036 0.000158606 44029
0.0041 0.000177368 23085
0.0046 0.000201838 15325
0.0051 0.000230473 5451
0.0056 0.000264199 766
0.0061 0.000307364 457
0.0066 0.000360177 161
0.0071 0.000424333 109
0.0076 0.000498549 65
0.0081 0.00060185 55
0.0086 0.000737601 55
0.0091 0.000912726 51
0.0096 0.00113465 52
0.0101 0.00147967 46
0.0106 0.00221052 46

K = 10
0.0001 0.000244979 54
0.0006 0.000188248 137
0.0011 0.000161119 301
0.0016 0.000144522 3146
0.0021 0.000133725 6165
0.0026 0.000136005 43977
0.0031 0.000143148 41173
0.0036 0.000153349 14179
0.0041 0.000172068 10610
0.0046 0.00019651 8613
0.0051 0.00022577 4694
0.0056 0.000259635 623
0.0061 0.000302908 429
0.0066 0.000355644 161
0.0071 0.000417862 78
0.0076 0.000496588 62
0.0081 0.000601693 55
0.0086 0.000737601 51
0.0091 0.000912726 51
0.0096 0.00113465 50
0.0101 0.00147967 45
0.0106 0.00221052 45

